Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity
Congo (Brazzaville),127,-1.007164041301239,-0.44444202609325295,-1.1872301566840215,-1.2050645484769404,0.05781827493706385,-0.3622371705738471,-0.9140162333511955
Senegal,128,-1.022102112366323,-1.2418320081753957,-0.07320186649476289,-0.6694540228648787,-0.41666291777115244,-0.18804714689682706,-0.38704925429717174
Bulgaria,129,-1.0238595324916275,0.3870367120455798,0.4957548785301463,0.5268230097985982,-1.0948773165899153,-1.1878328325866117,-0.8603145030633105
Mauritania,130,-1.03791889349406,-0.826615398203853,0.1797931795873168,-1.1863870724102723,-1.68360078426435,0.37879321023472073,-0.11831559560793649
Zimbabwe,131,-1.0449485739952762,-1.4672992228071295,-0.29655669605696766,-1.741418673838729,-0.8046178249738745,-0.46803411960174685,-0.4320507042590867
Malawi,132,-1.077460846313401,-2.107545388630791,-2.4322320939826767,-1.1546747301425102,0.29857507890932367,-0.560007897663576,0.5028544186996958
Sudan,133,-1.092398917378485,-0.7858158741930636,0.09651470322309988,-1.1373969712517986,-2.557826521483208,-0.3363977790947872,-0.46400173373204645
Gabon,134,-1.1082156985062213,0.49754555389840305,-0.2630798017642154,-0.9107740122321097,-0.6206029596239429,-0.40189973301897775,-1.3515053293976118
Mali,135,-1.1503937815135186,-1.5584538208503054,0.26220652272823847,-1.7240534326245198,-0.6587986266917069,-0.010423917358952678,-0.23996951533831326
Haiti,136,-1.1899357343328603,-1.4902519943602792,-1.873243188269655,-1.2364707026124617,-1.7255194946925096,0.06447417892125974,1.77714547678792
Botswana,137,-1.2373860777160692,0.341325683952443,0.36952065690489205,-0.9189973506408535,0.48190049178510797,-0.27044408755732624,-0.8879153923732849
Comoros,138,-1.2532028588438058,-1.650435107699421,-0.7161463093554508,-1.1276864333436012,-1.4952423683272897,0.42234071615397595,-0.44952626732763035
Ivory Coast,139,-1.2883512613498869,-0.9696811903847137,-0.8194733078073498,-2.243304763742591,0.2456940741422207,0.1597004677986348,-0.2944212697922302
Cambodia,140,-1.296259651913755,-0.9673226958501209,-0.9633863387782149,-0.5803532763829049,1.4997391793688626,-0.5123044057022342,1.2057020646882037
Angola,141,-1.3322867644824878,-0.2591178473028859,-0.4888419585564606,-2.2207780654420435,-2.5172177707559285,-0.4814055529545471,-0.9144662478508147
Niger,142,-1.3410738651090084,-1.996647516751643,-0.7083601103457886,-1.2947339300616463,0.06491963542078193,0.30841249008721117,-0.24701974249901323
South Sudan,143,-1.362162906612657,-1.3614587412702008,-2.2885823644275978,-1.7488109301742485,-1.20222506681466,-0.06752355167631631,0.12266716893811785
Chad,144,-1.4227939009356467,-1.2928921991304954,-0.6087569462028584,-2.2718240012027024,-1.6748447378426785,-0.7959956268359702,-0.4197503079361633
Burkina Faso,145,-1.4438829424392952,-1.5413608140686694,-0.6134211427110621,-1.507534681968766,-0.2571236152534523,-0.11107105759557126,0.00671343286958373
Uganda,145,-1.4438829424392952,-1.4751284520869115,0.4370386628099372,-1.5806699044124872,0.4518403639122826,-0.6613778180814268,0.21289507611175715
Yemen,147,-1.4570635933790754,-0.910548626383379,-1.1987401900026533,-1.0810146137578054,-0.9810487131081853,-0.7110689555411577,-1.0832216852079957
Madagascar,148,-1.4825461851959845,-1.6396152100922687,-1.250572954424465,-0.8158994323993158,-1.6143797558599546,-0.5652480539775111,-0.16676715673359818
Tanzania,149,-1.508028777012893,-1.1727548641261392,-0.06541566748510025,-0.8775307293031456,-0.36812546359117804,-0.782714541005824,0.5406556366677043
Liberia,150,-1.5466920197695821,-2.0589895784701553,-1.0911627544102138,-1.4258261918223119,-0.7826242910485737,-0.8050303791013759,-0.01503726794534171
Guinea,151,-1.5598726707093622,-1.774292542330506,-1.815730636164466,-1.6154878691644023,-0.4237642782548701,-0.1664540889825076,0.423801871599932
Rwanda,152,-1.6407139964733486,-1.5206692795435315,-0.6686392110501186,-1.045278084609169,1.1872793180852768,3.321050632986712,-0.05336350282957261
Benin,153,-1.6679540084155615,-1.358905731722446,-2.593259716979612,-1.5193010544791494,0.1825402275103221,-0.6397847601671075,-0.3062716516155345
Afghanistan,154,-1.7769140561844126,-1.3898336188152494,-2.5700139634145325,-1.6804434943611284,-1.425056106459088,-0.6008449779032092,0.5253551436806533
Togo,155,-1.827000529755578,-1.6355060804392156,-2.985165067132628,-1.3538282395840553,-0.16694323163497718,-0.19653981402630827,-0.5060030870298337
Syria,156,-2.032618684416152,-0.5025533862754857,-2.425988088979759,0.3163405394641566,-2.0812769713525494,0.31356229887849246,1.8100715376767211
Burundi,157,-2.176727134691084,-2.1532077879706373,-2.1034062401543183,-1.7502981296737021,-2.2599830526515463,-0.3924132431403019,-0.29802138578918347
